date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:23:46	432/432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:45%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_23x.jpg?v=1570003754	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/03_0b0cf999-6c1c-4a3c-a4e8-033e234ee5b2_23x8d76.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:46	497563/497563	---MCZ	200	added ('OK')	text/html	etag:cacheable:462a0851cee01d421b52e59d0cfb423c	https://petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nulla-interdum-diverra-modes-an-dacos-maliduet-lectus-sarius-2.html	(from https://petica-demo-01.myshopify.com/)
16:23:48	513707/513707	---MCZ	200	added ('OK')	text/html	etag:cacheable:45cf5fac0046921117cd938861d832c6	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-10.html	(from https://petica-demo-01.myshopify.com/)
16:23:51	481/481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:50%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01_23x.jpg?v=1570002722	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01_23x60d9.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:53	432/432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:51%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/03_23x.jpg?v=1570002722	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/03_23x60d9.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:53	514489/514489	---MCZ	200	added ('OK')	text/html	etag:cacheable:1c13ce127839453bb99c082d7368b597	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-2.html	(from https://petica-demo-01.myshopify.com/)
16:23:57	9175/9175	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:54%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_23x.jpg?v=1570003055	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/01a_23x9b90.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:58	455321/455321	---MCZ	200	added ('OK')	text/html	etag:cacheable:97f3202c1b482448b291deeac2c00a83	https://petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/class-apten-de-sociosque-adis-comeus-letora-torquenois-8.html	(from https://petica-demo-01.myshopify.com/)
16:23:59	9178/9178	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:56%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/15a_892d0d73-7a24-4885-ab44-cacab11aabbb_23x.jpg?v=1570003055	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/15a_892d0d73-7a24-4885-ab44-cacab11aabbb_23x9b90.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:59	5906/5906	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:55%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/17a_23x.jpg?v=1570003055	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/17a_23x9b90.jpg	(from https://petica-demo-01.myshopify.com/)
16:23:59	498/498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:57%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/08_5d448404-f847-441f-b441-86e8faa064b4_23x.jpg?v=1570003117	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/08_5d448404-f847-441f-b441-86e8faa064b4_23x7174.jpg	(from https://petica-demo-01.myshopify.com/)
16:24:02	498/498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:23:59%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_23x.jpg?v=1570003172	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/04_7a0e99db-762b-4a37-862f-3b369844bbd2_23x1296.jpg	(from https://petica-demo-01.myshopify.com/)
16:24:03	493913/493913	---MCZ	200	added ('OK')	text/html	etag:cacheable:637f41d1c0d205792ed3f68523479ea7	https://petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/mauros-sit-amet-horttitor-antes-nisdos-loremous-de-dametos-2.html	(from https://petica-demo-01.myshopify.com/)
16:24:05	2266/2266	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:03%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-1-compressor_400x.png?v=1541647164	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-1-compressor_400x466f.png	(from https://petica-demo-01.myshopify.com/)
16:24:06	2117/2117	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:04%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-2-compressor_4e15e7c6-7a5f-49d0-9501-641f2e3f751e_400x.png?v=1541653125	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-2-compressor_4e15e7c6-7a5f-49d0-9501-641f2e3f751e_400x1c39.png	(from https://petica-demo-01.myshopify.com/)
16:24:06	2054/2054	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:05%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-3-compressor_aeaee606-8fbb-461b-8b1c-c40_a612d8e40416044ee17f4a58185d7d5c_400x.png?v=1547693105	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-3-compressor_aeaee606-8fbb-461b-8b1c-c40_a612d8e40416044ee17f4a58185d7d5c_400x44c0.png	(from https://petica-demo-01.myshopify.com/)
16:24:07	2113/2113	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:06%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-4-compressor_d16fbeec-3fd7-4b61-9521-64e_657f41baa7fa6d6965149947f5436ec5_400x.png?v=1547693113	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-4-compressor_d16fbeec-3fd7-4b61-9521-64e_657f41baa7fa6d6965149947f5436ec5_400x33b5.png	(from https://petica-demo-01.myshopify.com/)
16:24:08	455478/455478	---MCZ	200	added ('OK')	text/html	etag:cacheable:9b00f9c604619c627ae65778fa3e7b3b	https://petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/copy-of-class-apten-de-sociosque-adis-comeus-letora-torquenois.html	(from https://petica-demo-01.myshopify.com/)
16:24:08	4851/4851	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:07%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-5-compressor_20b608b9-8379-4d5e-8071-b450ec305fbd_400x.png?v=1541649986	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-5-compressor_20b608b9-8379-4d5e-8071-b450ec305fbd_400x7e8f.png	(from https://petica-demo-01.myshopify.com/)
16:24:08	2060/2060	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:07%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-6-compressor_71f39233-e46b-4805-9ddc-0b0_7e0be262a7d80bba4db51c8dacca7c77_400x.png?v=1547693281	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/cat-title-6-compressor_71f39233-e46b-4805-9ddc-0b0_7e0be262a7d80bba4db51c8dacca7c77_400x893d.png	(from https://petica-demo-01.myshopify.com/)
16:24:09	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d74a5025b74f3af65d64c0eba2c1f118%22	http://connect.facebook.net/en_US/sdk.js	E:/Template/ECOMER/connect.facebook.net/en_US/sdk.js	(from https://petica-demo-01.myshopify.com/)
16:24:10	9109/9109	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:24:09%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/footer-top-bg-compressor_2048x.jpg?v=1541402962	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/footer-top-bg-compressor_2048x253d.jpg	(from https://petica-demo-01.myshopify.com/)
16:24:11	6063/6063	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	E:/Template/ECOMER/cdn.shopify.com/s/assets/themes_support/api.jquery-e94e010e92e659b566dbc436fdfe5242764380e00398907a14955ba301a4749f.js	(from https://petica-demo-01.myshopify.com/)
16:24:12	9611/9611	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	E:/Template/ECOMER/cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://petica-demo-01.myshopify.com/)
16:24:13	132856/132856	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Oct%202019%2007:36:34%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/plugin.js?3457	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/plugine1fc.js	(from https://petica-demo-01.myshopify.com/)
16:24:13	3011/3011	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2004%20Nov%202019%2012:00:04%20GMT	http://cdn.shopify.com/s/javascripts/currencies.js	E:/Template/ECOMER/cdn.shopify.com/s/javascripts/currencies.js	(from https://petica-demo-01.myshopify.com/)
16:24:14	14029/14029	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2002%20Aug%202019%2010:26:40%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/jquery.currencies.min.js?3457	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/jquery.currencies.mine1fc.js	(from https://petica-demo-01.myshopify.com/)
16:24:15	94125/94125	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Aug%202019%2004:59:48%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/petica.js?3457	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/peticae1fc.js	(from https://petica-demo-01.myshopify.com/)
16:24:16	11701/11701	---M--	200	added ('OK')	image/gif	date:Sat,%2002%20Nov%202019%2009:26:51%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/loading.gif	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/loading.gif	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles.scss.css?3457)
16:24:16	326/326	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:15%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/soldout.png	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/soldout.png	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles.scss.css?3457)
16:24:17	475/475	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Nov%202019%2009:24:16%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/icon_sizechar.png	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/icon_sizechar.png	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles.scss.css?3457)
16:24:24	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2002%20Aug%202019%2010:26:37%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.woff2	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.woff2	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles-responsive.scss.css?3457)
16:24:25	2095/2095	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	E:/Template/ECOMER/cdn.shopify.com/s/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://petica-demo-01.myshopify.com/account/login)
16:24:25	543/543	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2003%20Feb%202017%2016:32:13%20GMT	http://cdn.shopify.com/s/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	E:/Template/ECOMER/cdn.shopify.com/s/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	(from https://petica-demo-01.myshopify.com/account/login)
16:24:28	10445/10445	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:7edaf4eace09276c389fc736354400dd	https://petica-demo-01.myshopify.com/blogs/news.atom	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news.atom	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:30	72947/72947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:24:18%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/files/newsletter-compressor_1000x.jpg?v=1543379663	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/files/newsletter-compressor_1000xb477.jpg	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles-responsive.scss.css?3457)
16:24:34	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2002%20Aug%202019%2010:26:36%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.woff	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.woff	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles-responsive.scss.css?3457)
16:24:34	303902/303902	---MCZ	200	added ('OK')	text/html	etag:cacheable:82b78455ee1bb1c99c1149a1aa60f84a	https://petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous-2	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous-2.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:37	303683/303683	---MCZ	200	added ('OK')	text/html	etag:cacheable:b5f97aed5bc0234eb6c0ea2093cf5be3	https://petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous-1	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous-1.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:45	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2002%20Aug%202019%2010:26:36%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.ttf	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/fontawesome-webfont.ttf	(from http://cdn.shopify.com/s/files/1/0129/6341/4075/t/34/assets/theme-styles-responsive.scss.css?3457)
16:24:45	299740/299740	---MCZ	200	added ('OK')	text/html	etag:cacheable:81f96cad3babf99935d7eb06d698a1d0	https://petica-demo-01.myshopify.com/blogs/news/tagged/loremous	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/loremous.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:46	303492/303492	---MCZ	200	added ('OK')	text/html	etag:cacheable:82632ad30235ff4f7511b77a25cf6674	https://petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/naminos-elementum-disumos-an-cosmo-tincidunts-loremous.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:47	295676/295676	---MCZ	200	added ('OK')	text/html	etag:cacheable:996f482f8468391a4efd4647187bd21b	https://petica-demo-01.myshopify.com/blogs/news/tagged/halo	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/halo.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:48	299782/299782	---MCZ	200	added ('OK')	text/html	etag:cacheable:fad7755100b1db7e2eab371cc6cdaf08	https://petica-demo-01.myshopify.com/blogs/news/tagged/petshop-shopify	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/petshop-shopify.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:49	292038/292038	---MCZ	200	added ('OK')	text/html	etag:cacheable:905b398aae3f4ca8663a6a2137488d51	https://petica-demo-01.myshopify.com/blogs/news/tagged/section-shopify-theme	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/section-shopify-theme.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:50	291960/291960	---MCZ	200	added ('OK')	text/html	etag:cacheable:7abaf78e67dd720ad2fd71b47a527755	https://petica-demo-01.myshopify.com/blogs/news/tagged/sections	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/sections.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:51	299794/299794	---MCZ	200	added ('OK')	text/html	etag:cacheable:56624c7e82f737b1ad5f72742912d76c	https://petica-demo-01.myshopify.com/blogs/news/tagged/shopify-templates	E:/Template/ECOMER/petica-demo-01.myshopify.com/blogs/news/tagged/shopify-templates.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:53	477/477	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:24:53%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_23x.jpg?v=1570004976	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/10_d982dd1d-6d64-4cde-8549-1eb1b808edfc_23x491b.jpg	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:55	513/513	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:24:53%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_23x.jpg?v=1570004966	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/11_14bc52ac-654d-4a4a-b7b4-a53d48b56db4_23x8a20.jpg	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:55	426/426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Nov%202019%2009:24:54%20GMT	http://cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_23x.jpg?v=1570004977	E:/Template/ECOMER/cdn.shopify.com/s/files/1/0129/6341/4075/products/12_53643dc5-eb6b-4b9e-bb93-e635b9dc1c60_23x3301.jpg	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:57	460852/460852	---MCZ	200	added ('OK')	text/html	etag:cacheable:464c497d5a1160c93b07800e3c085ba5	https://petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/nullam-commodo-erato-egetes-cosmo-daccumsan-moles-11.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:24:59	483664/483664	---MCZ	200	added ('OK')	text/html	etag:cacheable:436e274292ba3efae8101e5627573bdc	https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-6.html	(from https://petica-demo-01.myshopify.com/blogs/news)
16:25:01	482146/482146	---MCZ	200	added ('OK')	text/html	etag:cacheable:b57434083c6f95e25e879461afd62aa5	https://petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-5	E:/Template/ECOMER/petica-demo-01.myshopify.com/products/pellentesque-darius-nunc-quis-lorem-augue-faucibus-5.html	(from https://petica-demo-01.myshopify.com/blogs/news)
